condition,pair_id,component_id,system_id,component_idx,scale,rewrite_id,eligibility_layer,partition_scope,outcome_category,construction_incomplete,is_fully_diagnostic,failure_reason,rescale_incomplete,formula_metrics_valid,q4_construction_completed,q4_emitted_infix,q4_sympy_expr_canonical,q4_construction_failure_reason,e2_identity_fallback_candidate,e1_oracle_completed,e1_oracle_equivalent,e1_analytic_equivalent,e1_numeric_equivalent,e1_oracle_failure_reason,e2_oracle_completed,e2_oracle_equivalent,e2_analytic_equivalent,e2_numeric_equivalent,e2_oracle_failure_reason,e0_status,e1_status,e2_status,e0_prefix_raw,e1_prefix_raw,e2_prefix_raw,e0_infix,e1_infix,e2_infix,e2_infix_pre_classifier,classifier_parse_valid,classifier_parse_failure_reason,hill_form,canonical_exact,exponent_aware_skeleton_exact,original_vs_q4_numeric_max_abs_error,quantization_stratum,control_pass_row
B1,pair_sha256:2a6c7af4cfba1bf7c7c4808de923f44f027366a08a13836c6f2faacbb02a0404,component_sha256:89bc86d41b913578a081dcbffdb40002d8a5af4bb06e167d3ee5e1fa3b7ee6f6,R01_train_d61001_010,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.1203)+(((-0.7636)*(x_0))+((0.9287)*(((x_0)**(2))*(((0.9320)+((1.00000000000000)*((x_0)**(2))))**(-1)))))),0.9287*x_0**2/(1.0*x_0**2 + 0.932) - 0.7636*x_0 + 0.1203,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.1203,add,mul,mul,0.9287,pow2,div,x_0,1.0,inv,add,0.932,pow2,div,x_0,1.0,mul,-1,mul,0.7636,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.1203,add,mul,mul,0.9287,pow2,div,mul,1.0,x_0,1.0,inv,add,0.932,pow2,div,mul,1.0,x_0,1.0,mul,-1,mul,0.7636,div,mul,1.0,x_0,1.0","add,0.1203,add,mul,-0.7636,x_0,mul,0.9287,mul,pow,x_0,2,pow,add,0.9320,mul,1.00000000000000,pow,x_0,2,-1",1.0 * (1.0)**-1 * (0.1203 + 0.9287 * (x_0 / 1.0)**2 * 1/(0.932 + (x_0 / 1.0)**2) + -1 * 0.7636 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.1203 + 0.9287 * (1.0 * x_0 / 1.0)**2 * 1/(0.932 + (1.0 * x_0 / 1.0)**2) + -1 * 0.7636 * 1.0 * x_0 / 1.0),0.1203 + -0.7636 * x_0 + 0.9287 * (x_0)**2 * (0.9320 + 1.00000000000000 * (x_0)**2)**-1,0.1203 + -0.7636 * x_0 + 0.9287 * (x_0)**2 * (0.9320 + 1.00000000000000 * (x_0)**2)**-1,true,,true,1.0,1.0,0.0,quantization_neutral,true
B1,pair_sha256:15a40ebc26c371ca1287900b7b92d7d8429fbb3e6ae59f7fa8d5829ac21901f3,component_sha256:92f93cf2a165dad624619dab9348b774a70bddbc3e8aa90f7ca9eb0889144953,R01_train_d61001_011,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.0947)+(((-0.5716)*(x_0))+((1.3110)*(((x_0)**(4))*(((2.9810)+((1.00000000000000)*((x_0)**(4))))**(-1)))))),1.311*x_0**4/(1.0*x_0**4 + 2.981) - 0.5716*x_0 + 0.0947,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.09467,add,mul,mul,1.311,pow2,pow2,div,x_0,1.0,inv,add,2.981,pow2,pow2,div,x_0,1.0,mul,-1,mul,0.5716,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.09467,add,mul,mul,1.311,pow2,pow2,div,mul,1.0,x_0,1.0,inv,add,2.981,pow2,pow2,div,mul,1.0,x_0,1.0,mul,-1,mul,0.5716,div,mul,1.0,x_0,1.0","add,0.0947,add,mul,-0.5716,x_0,mul,1.3110,mul,pow,x_0,4,pow,add,2.9810,mul,1.00000000000000,pow,x_0,4,-1",1.0 * (1.0)**-1 * (0.09467 + 1.311 * ((x_0 / 1.0)**2)**2 * 1/(2.981 + ((x_0 / 1.0)**2)**2) + -1 * 0.5716 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.09467 + 1.311 * ((1.0 * x_0 / 1.0)**2)**2 * 1/(2.981 + ((1.0 * x_0 / 1.0)**2)**2) + -1 * 0.5716 * 1.0 * x_0 / 1.0),0.0947 + -0.5716 * x_0 + 1.3110 * (x_0)**4 * (2.9810 + 1.00000000000000 * (x_0)**4)**-1,0.0947 + -0.5716 * x_0 + 1.3110 * (x_0)**4 * (2.9810 + 1.00000000000000 * (x_0)**4)**-1,true,,true,0.0,1.0,3.0000000000002247e-05,quantization_active,true
B1,pair_sha256:b14bf72950518417237b95ca0189a7d0b1a30caf3d50483d0c02110244bb1874,component_sha256:b15cb385bc03986c91f497cd95957440aa43568b9756eb8fda6d3bf10c68781b,R01_train_d61001_012,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.1346)+(((-0.8975)*(x_0))+((2.3040)*((x_0)*(((1.0290)+((1.00000000000000)*(x_0)))**(-1)))))),-0.8975*x_0 + 2.304*x_0/(1.0*x_0 + 1.029) + 0.1346,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.1346,add,mul,mul,2.304,div,x_0,1.0,inv,add,1.029,div,x_0,1.0,mul,-1,mul,0.8975,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.1346,add,mul,mul,2.304,div,mul,1.0,x_0,1.0,inv,add,1.029,div,mul,1.0,x_0,1.0,mul,-1,mul,0.8975,div,mul,1.0,x_0,1.0","add,0.1346,add,mul,-0.8975,x_0,mul,2.3040,mul,x_0,pow,add,1.0290,mul,1.00000000000000,x_0,-1",1.0 * (1.0)**-1 * (0.1346 + 2.304 * x_0 / 1.0 * 1/(1.029 + x_0 / 1.0) + -1 * 0.8975 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.1346 + 2.304 * 1.0 * x_0 / 1.0 * 1/(1.029 + 1.0 * x_0 / 1.0) + -1 * 0.8975 * 1.0 * x_0 / 1.0),0.1346 + -0.8975 * x_0 + 2.3040 * x_0 * (1.0290 + 1.00000000000000 * x_0)**-1,0.1346 + -0.8975 * x_0 + 2.3040 * x_0 * (1.0290 + 1.00000000000000 * x_0)**-1,true,,true,1.0,1.0,0.0,quantization_neutral,true
B1,pair_sha256:065c81b40ad9d562361515edce96caedcb4cae5d7e23c1d4fe8e8033635c5f21,component_sha256:f97b4334341e10c7d751e6ba53c4d74083c00ecf613e9c784e9aa300d3d2c6b6,R01_train_d61001_013,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.0326)+(((-0.4862)*(x_0))+((1.7700)*(((x_0)**(2))*(((1.5460)+((1.00000000000000)*((x_0)**(2))))**(-1)))))),1.77*x_0**2/(1.0*x_0**2 + 1.546) - 0.4862*x_0 + 0.0326,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.03261,add,mul,mul,1.77,pow2,div,x_0,1.0,inv,add,1.546,pow2,div,x_0,1.0,mul,-1,mul,0.4862,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.03261,add,mul,mul,1.77,pow2,div,mul,1.0,x_0,1.0,inv,add,1.546,pow2,div,mul,1.0,x_0,1.0,mul,-1,mul,0.4862,div,mul,1.0,x_0,1.0","add,0.0326,add,mul,-0.4862,x_0,mul,1.7700,mul,pow,x_0,2,pow,add,1.5460,mul,1.00000000000000,pow,x_0,2,-1",1.0 * (1.0)**-1 * (0.03261 + 1.77 * (x_0 / 1.0)**2 * 1/(1.546 + (x_0 / 1.0)**2) + -1 * 0.4862 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.03261 + 1.77 * (1.0 * x_0 / 1.0)**2 * 1/(1.546 + (1.0 * x_0 / 1.0)**2) + -1 * 0.4862 * 1.0 * x_0 / 1.0),0.0326 + -0.4862 * x_0 + 1.7700 * (x_0)**2 * (1.5460 + 1.00000000000000 * (x_0)**2)**-1,0.0326 + -0.4862 * x_0 + 1.7700 * (x_0)**2 * (1.5460 + 1.00000000000000 * (x_0)**2)**-1,true,,true,0.0,1.0,1.0000000000065512e-05,quantization_active,true
B1,pair_sha256:5c6b6449a0efaed3d62ff4ae252f1d8cc5e73abcca7e4fd3bfc6dac846ea1f26,component_sha256:7a00cae950dfa3de55419fc0c8cf8b81418692f63a8dc5a0233d229ca0c5eb7e,R01_train_d61001_014,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.0590)+(((-0.6677)*(x_0))+((1.0720)*(((x_0)**(4))*(((6.2570)+((1.00000000000000)*((x_0)**(4))))**(-1)))))),1.072*x_0**4/(1.0*x_0**4 + 6.257) - 0.6677*x_0 + 0.059,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.05895,add,mul,mul,1.072,pow2,pow2,div,x_0,1.0,inv,add,6.257,pow2,pow2,div,x_0,1.0,mul,-1,mul,0.6677,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.05895,add,mul,mul,1.072,pow2,pow2,div,mul,1.0,x_0,1.0,inv,add,6.257,pow2,pow2,div,mul,1.0,x_0,1.0,mul,-1,mul,0.6677,div,mul,1.0,x_0,1.0","add,0.0590,add,mul,-0.6677,x_0,mul,1.0720,mul,pow,x_0,4,pow,add,6.2570,mul,1.00000000000000,pow,x_0,4,-1",1.0 * (1.0)**-1 * (0.05895 + 1.072 * ((x_0 / 1.0)**2)**2 * 1/(6.257 + ((x_0 / 1.0)**2)**2) + -1 * 0.6677 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.05895 + 1.072 * ((1.0 * x_0 / 1.0)**2)**2 * 1/(6.257 + ((1.0 * x_0 / 1.0)**2)**2) + -1 * 0.6677 * 1.0 * x_0 / 1.0),0.0590 + -0.6677 * x_0 + 1.0720 * (x_0)**4 * (6.2570 + 1.00000000000000 * (x_0)**4)**-1,0.0590 + -0.6677 * x_0 + 1.0720 * (x_0)**4 * (6.2570 + 1.00000000000000 * (x_0)**4)**-1,true,,true,0.0,1.0,4.999999999999449e-05,quantization_active,true
B1,pair_sha256:f3d8190fd4a9c7642e72ab8526f33886eae0e5a81fa3a42e1afdba06feb4c164,component_sha256:879b7c99db155c3f43b9674e0651ac5d49000b6786e752556ce28b3122e01bb8,R01_train_d61001_015,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.1302)+(((-0.7979)*(x_0))+((1.1080)*((x_0)*(((0.5379)+((1.00000000000000)*(x_0)))**(-1)))))),-0.7979*x_0 + 1.108*x_0/(1.0*x_0 + 0.5379) + 0.1302,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.1302,add,mul,mul,1.108,div,x_0,1.0,inv,add,0.5379,div,x_0,1.0,mul,-1,mul,0.7979,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.1302,add,mul,mul,1.108,div,mul,1.0,x_0,1.0,inv,add,0.5379,div,mul,1.0,x_0,1.0,mul,-1,mul,0.7979,div,mul,1.0,x_0,1.0","add,0.1302,add,mul,-0.7979,x_0,mul,1.1080,mul,x_0,pow,add,0.5379,mul,1.00000000000000,x_0,-1",1.0 * (1.0)**-1 * (0.1302 + 1.108 * x_0 / 1.0 * 1/(0.5379 + x_0 / 1.0) + -1 * 0.7979 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.1302 + 1.108 * 1.0 * x_0 / 1.0 * 1/(0.5379 + 1.0 * x_0 / 1.0) + -1 * 0.7979 * 1.0 * x_0 / 1.0),0.1302 + -0.7979 * x_0 + 1.1080 * x_0 * (0.5379 + 1.00000000000000 * x_0)**-1,0.1302 + -0.7979 * x_0 + 1.1080 * x_0 * (0.5379 + 1.00000000000000 * x_0)**-1,true,,true,1.0,1.0,0.0,quantization_neutral,true
B1,pair_sha256:ad2ca94689edd1ee7a3f0786da0bea0edd065e6c715d0320add8dd26290002e2,component_sha256:707c656c591b96f47e3aac3e8172bf5aa4198bd4bf84188764ce8a6f04fadf84,R01_train_d61001_016,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.0335)+(((-0.8361)*(x_0))+((1.9420)*(((x_0)**(2))*(((1.9200)+((1.00000000000000)*((x_0)**(2))))**(-1)))))),1.942*x_0**2/(1.0*x_0**2 + 1.92) - 0.8361*x_0 + 0.0335,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.03354,add,mul,mul,1.942,pow2,div,x_0,1.0,inv,add,1.92,pow2,div,x_0,1.0,mul,-1,mul,0.8361,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.03354,add,mul,mul,1.942,pow2,div,mul,1.0,x_0,1.0,inv,add,1.92,pow2,div,mul,1.0,x_0,1.0,mul,-1,mul,0.8361,div,mul,1.0,x_0,1.0","add,0.0335,add,mul,-0.8361,x_0,mul,1.9420,mul,pow,x_0,2,pow,add,1.9200,mul,1.00000000000000,pow,x_0,2,-1",1.0 * (1.0)**-1 * (0.03354 + 1.942 * (x_0 / 1.0)**2 * 1/(1.92 + (x_0 / 1.0)**2) + -1 * 0.8361 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.03354 + 1.942 * (1.0 * x_0 / 1.0)**2 * 1/(1.92 + (1.0 * x_0 / 1.0)**2) + -1 * 0.8361 * 1.0 * x_0 / 1.0),0.0335 + -0.8361 * x_0 + 1.9420 * (x_0)**2 * (1.9200 + 1.00000000000000 * (x_0)**2)**-1,0.0335 + -0.8361 * x_0 + 1.9420 * (x_0)**2 * (1.9200 + 1.00000000000000 * (x_0)**2)**-1,true,,true,0.0,1.0,4.0000000000040004e-05,quantization_active,true
B1,pair_sha256:7311dc179663046ad014e1979c30413c9b286424cbca026661e0ad26c05d642a,component_sha256:6f2d5452b9b7936d809bd8093556f6f63b948c927c8e788a3256da68ea6b06f1,R01_train_d61001_017,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.0472)+(((-0.5406)*(x_0))+((1.2150)*(((x_0)**(4))*(((0.3107)+((1.00000000000000)*((x_0)**(4))))**(-1)))))),1.215*x_0**4/(1.0*x_0**4 + 0.3107) - 0.5406*x_0 + 0.0472,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.04717,add,mul,mul,1.215,pow2,pow2,div,x_0,1.0,inv,add,0.3107,pow2,pow2,div,x_0,1.0,mul,-1,mul,0.5406,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.04717,add,mul,mul,1.215,pow2,pow2,div,mul,1.0,x_0,1.0,inv,add,0.3107,pow2,pow2,div,mul,1.0,x_0,1.0,mul,-1,mul,0.5406,div,mul,1.0,x_0,1.0","add,0.0472,add,mul,-0.5406,x_0,mul,1.2150,mul,pow,x_0,4,pow,add,0.3107,mul,1.00000000000000,pow,x_0,4,-1",1.0 * (1.0)**-1 * (0.04717 + 1.215 * ((x_0 / 1.0)**2)**2 * 1/(0.3107 + ((x_0 / 1.0)**2)**2) + -1 * 0.5406 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.04717 + 1.215 * ((1.0 * x_0 / 1.0)**2)**2 * 1/(0.3107 + ((1.0 * x_0 / 1.0)**2)**2) + -1 * 0.5406 * 1.0 * x_0 / 1.0),0.0472 + -0.5406 * x_0 + 1.2150 * (x_0)**4 * (0.3107 + 1.00000000000000 * (x_0)**4)**-1,0.0472 + -0.5406 * x_0 + 1.2150 * (x_0)**4 * (0.3107 + 1.00000000000000 * (x_0)**4)**-1,true,,true,0.0,1.0,3.0000000000030003e-05,quantization_active,true
B1,pair_sha256:715fe3a3d621961890ba9b3f02545dc4e2b52c383aca8bc18c0eda5f68e2a7bd,component_sha256:b0304a46ea34f01c20c8ed8017bf5c097fe5961d0e61eca68ab29ce247ea5e7e,R01_train_d61001_018,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.1104)+(((-0.7887)*(x_0))+((1.9050)*((x_0)*(((0.5239)+((1.00000000000000)*(x_0)))**(-1)))))),-0.7887*x_0 + 1.905*x_0/(1.0*x_0 + 0.5239) + 0.1104,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.1104,add,mul,mul,1.905,div,x_0,1.0,inv,add,0.5239,div,x_0,1.0,mul,-1,mul,0.7887,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.1104,add,mul,mul,1.905,div,mul,1.0,x_0,1.0,inv,add,0.5239,div,mul,1.0,x_0,1.0,mul,-1,mul,0.7887,div,mul,1.0,x_0,1.0","add,0.1104,add,mul,-0.7887,x_0,mul,1.9050,mul,x_0,pow,add,0.5239,mul,1.00000000000000,x_0,-1",1.0 * (1.0)**-1 * (0.1104 + 1.905 * x_0 / 1.0 * 1/(0.5239 + x_0 / 1.0) + -1 * 0.7887 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.1104 + 1.905 * 1.0 * x_0 / 1.0 * 1/(0.5239 + 1.0 * x_0 / 1.0) + -1 * 0.7887 * 1.0 * x_0 / 1.0),0.1104 + -0.7887 * x_0 + 1.9050 * x_0 * (0.5239 + 1.00000000000000 * x_0)**-1,0.1104 + -0.7887 * x_0 + 1.9050 * x_0 * (0.5239 + 1.00000000000000 * x_0)**-1,true,,true,1.0,1.0,0.0,quantization_neutral,true
B1,pair_sha256:036c35475eaae04ff73d717f4cf358c5eb4d9e7fe21cffad5cbc91bb1f0fc197,component_sha256:bb697a9fcf0dfbf172a95ac6b054514a8552cc32215794737275649e98dcc404,R01_train_d61001_019,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.0479)+(((-0.3490)*(x_0))+((1.4790)*(((x_0)**(2))*(((1.2760)+((1.00000000000000)*((x_0)**(2))))**(-1)))))),1.479*x_0**2/(1.0*x_0**2 + 1.276) - 0.349*x_0 + 0.0479,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.04786,add,mul,mul,1.479,pow2,div,x_0,1.0,inv,add,1.276,pow2,div,x_0,1.0,mul,-1,mul,0.349,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.04786,add,mul,mul,1.479,pow2,div,mul,1.0,x_0,1.0,inv,add,1.276,pow2,div,mul,1.0,x_0,1.0,mul,-1,mul,0.349,div,mul,1.0,x_0,1.0","add,0.0479,add,mul,-0.3490,x_0,mul,1.4790,mul,pow,x_0,2,pow,add,1.2760,mul,1.00000000000000,pow,x_0,2,-1",1.0 * (1.0)**-1 * (0.04786 + 1.479 * (x_0 / 1.0)**2 * 1/(1.276 + (x_0 / 1.0)**2) + -1 * 0.349 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.04786 + 1.479 * (1.0 * x_0 / 1.0)**2 * 1/(1.276 + (1.0 * x_0 / 1.0)**2) + -1 * 0.349 * 1.0 * x_0 / 1.0),0.0479 + -0.3490 * x_0 + 1.4790 * (x_0)**2 * (1.2760 + 1.00000000000000 * (x_0)**2)**-1,0.0479 + -0.3490 * x_0 + 1.4790 * (x_0)**2 * (1.2760 + 1.00000000000000 * (x_0)**2)**-1,true,,true,0.0,1.0,4.0000000000040004e-05,quantization_active,true
B1,pair_sha256:d1522472df359f8a9bfc6dcef1804581b11257e5a548be4f64037b500bd08fad,component_sha256:d7fa7211f19b31a9b6158fc46bb2bfdbe5483931493ce984d211706485237fdb,R01_train_d61001_020,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.1435)+(((-0.4843)*(x_0))+((1.2740)*(((x_0)**(4))*(((1.0690)+((1.00000000000000)*((x_0)**(4))))**(-1)))))),1.274*x_0**4/(1.0*x_0**4 + 1.069) - 0.4843*x_0 + 0.1435,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.1435,add,mul,mul,1.274,pow2,pow2,div,x_0,1.0,inv,add,1.069,pow2,pow2,div,x_0,1.0,mul,-1,mul,0.4843,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.1435,add,mul,mul,1.274,pow2,pow2,div,mul,1.0,x_0,1.0,inv,add,1.069,pow2,pow2,div,mul,1.0,x_0,1.0,mul,-1,mul,0.4843,div,mul,1.0,x_0,1.0","add,0.1435,add,mul,-0.4843,x_0,mul,1.2740,mul,pow,x_0,4,pow,add,1.0690,mul,1.00000000000000,pow,x_0,4,-1",1.0 * (1.0)**-1 * (0.1435 + 1.274 * ((x_0 / 1.0)**2)**2 * 1/(1.069 + ((x_0 / 1.0)**2)**2) + -1 * 0.4843 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.1435 + 1.274 * ((1.0 * x_0 / 1.0)**2)**2 * 1/(1.069 + ((1.0 * x_0 / 1.0)**2)**2) + -1 * 0.4843 * 1.0 * x_0 / 1.0),0.1435 + -0.4843 * x_0 + 1.2740 * (x_0)**4 * (1.0690 + 1.00000000000000 * (x_0)**4)**-1,0.1435 + -0.4843 * x_0 + 1.2740 * (x_0)**4 * (1.0690 + 1.00000000000000 * (x_0)**4)**-1,true,,true,1.0,1.0,0.0,quantization_neutral,true
B1,pair_sha256:e9ddc62c0a7a634584cbd879d0d45d339414373f07e237c070a2259d14288cbd,component_sha256:bc9d00e7b233d1de09308d846b65b59713b86742175b327c42725fe5590986d3,R01_train_d61001_021,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.1288)+(((-0.5582)*(x_0))+((1.5660)*((x_0)*(((1.2900)+((1.00000000000000)*(x_0)))**(-1)))))),-0.5582*x_0 + 1.566*x_0/(1.0*x_0 + 1.29) + 0.1288,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.1288,add,mul,mul,1.566,div,x_0,1.0,inv,add,1.29,div,x_0,1.0,mul,-1,mul,0.5582,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.1288,add,mul,mul,1.566,div,mul,1.0,x_0,1.0,inv,add,1.29,div,mul,1.0,x_0,1.0,mul,-1,mul,0.5582,div,mul,1.0,x_0,1.0","add,0.1288,add,mul,-0.5582,x_0,mul,1.5660,mul,x_0,pow,add,1.2900,mul,1.00000000000000,x_0,-1",1.0 * (1.0)**-1 * (0.1288 + 1.566 * x_0 / 1.0 * 1/(1.29 + x_0 / 1.0) + -1 * 0.5582 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.1288 + 1.566 * 1.0 * x_0 / 1.0 * 1/(1.29 + 1.0 * x_0 / 1.0) + -1 * 0.5582 * 1.0 * x_0 / 1.0),0.1288 + -0.5582 * x_0 + 1.5660 * x_0 * (1.2900 + 1.00000000000000 * x_0)**-1,0.1288 + -0.5582 * x_0 + 1.5660 * x_0 * (1.2900 + 1.00000000000000 * x_0)**-1,true,,true,1.0,1.0,0.0,quantization_neutral,true
B1,pair_sha256:8b7fabe6713be3a3f270115d06bbb3313f445b989ba06452affdd759176b0ec9,component_sha256:385e722cc11fd8d8f8b0a1f61af6d23c32a493369c563f91c71c572097d604fe,R01_train_d61001_022,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.1590)+(((-0.7693)*(x_0))+((0.8838)*(((x_0)**(2))*(((1.7500)+((1.00000000000000)*((x_0)**(2))))**(-1)))))),0.8838*x_0**2/(1.0*x_0**2 + 1.75) - 0.7693*x_0 + 0.159,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.159,add,mul,mul,0.8838,pow2,div,x_0,1.0,inv,add,1.75,pow2,div,x_0,1.0,mul,-1,mul,0.7693,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.159,add,mul,mul,0.8838,pow2,div,mul,1.0,x_0,1.0,inv,add,1.75,pow2,div,mul,1.0,x_0,1.0,mul,-1,mul,0.7693,div,mul,1.0,x_0,1.0","add,0.1590,add,mul,-0.7693,x_0,mul,0.8838,mul,pow,x_0,2,pow,add,1.7500,mul,1.00000000000000,pow,x_0,2,-1",1.0 * (1.0)**-1 * (0.159 + 0.8838 * (x_0 / 1.0)**2 * 1/(1.75 + (x_0 / 1.0)**2) + -1 * 0.7693 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.159 + 0.8838 * (1.0 * x_0 / 1.0)**2 * 1/(1.75 + (1.0 * x_0 / 1.0)**2) + -1 * 0.7693 * 1.0 * x_0 / 1.0),0.1590 + -0.7693 * x_0 + 0.8838 * (x_0)**2 * (1.7500 + 1.00000000000000 * (x_0)**2)**-1,0.1590 + -0.7693 * x_0 + 0.8838 * (x_0)**2 * (1.7500 + 1.00000000000000 * (x_0)**2)**-1,true,,true,1.0,1.0,0.0,quantization_neutral,true
B1,pair_sha256:7422df3b2ab6870d38d0568f0e9d90d9a6747b14e8a6f3aebdc7084cf51ecfb9,component_sha256:046f859312a94adc4a05d0b196bba0055dd65adf259e9f99e47d2eaa38c4e773,R01_train_d61001_023,0,identity,identity,strict_hill_primary,control,control_pass,false,true,,false,true,true,((0.1318)+(((-0.6078)*(x_0))+((1.5020)*(((x_0)**(4))*(((0.4494)+((1.00000000000000)*((x_0)**(4))))**(-1)))))),1.502*x_0**4/(1.0*x_0**4 + 0.4494) - 0.6078*x_0 + 0.1318,,false,true,true,true,true,,true,true,true,true,,completed,completed,completed,"mul,mul,1.0,pow,1.0,-1,add,0.1318,add,mul,mul,1.502,pow2,pow2,div,x_0,1.0,inv,add,0.4494,pow2,pow2,div,x_0,1.0,mul,-1,mul,0.6078,div,x_0,1.0","mul,1.0,mul,1.0,mul,mul,1.0,pow,1.0,-1,add,0.1318,add,mul,mul,1.502,pow2,pow2,div,mul,1.0,x_0,1.0,inv,add,0.4494,pow2,pow2,div,mul,1.0,x_0,1.0,mul,-1,mul,0.6078,div,mul,1.0,x_0,1.0","add,0.1318,add,mul,-0.6078,x_0,mul,1.5020,mul,pow,x_0,4,pow,add,0.4494,mul,1.00000000000000,pow,x_0,4,-1",1.0 * (1.0)**-1 * (0.1318 + 1.502 * ((x_0 / 1.0)**2)**2 * 1/(0.4494 + ((x_0 / 1.0)**2)**2) + -1 * 0.6078 * x_0 / 1.0),1.0 * 1.0 * 1.0 * (1.0)**-1 * (0.1318 + 1.502 * ((1.0 * x_0 / 1.0)**2)**2 * 1/(0.4494 + ((1.0 * x_0 / 1.0)**2)**2) + -1 * 0.6078 * 1.0 * x_0 / 1.0),0.1318 + -0.6078 * x_0 + 1.5020 * (x_0)**4 * (0.4494 + 1.00000000000000 * (x_0)**4)**-1,0.1318 + -0.6078 * x_0 + 1.5020 * (x_0)**4 * (0.4494 + 1.00000000000000 * (x_0)**4)**-1,true,,true,1.0,1.0,0.0,quantization_neutral,true
